,_id,1. open,2. high,3. low,4. close,5. volume,date
4648,653b8570ce6653726d131b9b,137.1600,137.1600,137.1600,137.1600,2413,2023-10-20 16:09:00
4649,653b3dbc34837916b84cb85c,137.1600,137.1600,137.1600,137.1600,18,2023-10-20 16:06:00
4650,653b8570ce6653726d131b9c,137.1600,137.1600,137.1600,137.1600,18,2023-10-20 16:06:00
4651,653b3dbc34837916b84cb85d,137.0000,137.0000,137.0000,137.0000,3,2023-10-20 16:03:00
4652,653b8570ce6653726d131b9d,137.0000,137.0000,137.0000,137.0000,3,2023-10-20 16:03:00
4653,653b3dbc34837916b84cb85e,137.1600,137.1800,136.9400,137.0100,15824,2023-10-20 16:02:00
4654,653b8570ce6653726d131b9e,137.1600,137.1800,136.9400,137.0100,15824,2023-10-20 16:02:00
4655,653b3dbc34837916b84cb85f,137.1600,137.3000,137.0000,137.3000,416,2023-10-20 16:01:00
4656,653b8570ce6653726d131b9f,137.1600,137.3000,137.0000,137.3000,416,2023-10-20 16:01:00
4657,653b3dbc34837916b84cb860,137.1300,137.1600,137.0000,137.0000,1528021,2023-10-20 16:00:00
4658,653b8570ce6653726d131ba0,137.1300,137.1600,137.0000,137.0000,1528021,2023-10-20 16:00:00
4659,653b3dbc34837916b84cb861,137.3400,137.3450,137.1200,137.1600,126066,2023-10-20 15:59:00
4660,653b8570ce6653726d131ba1,137.3400,137.3450,137.1200,137.1600,126066,2023-10-20 15:59:00
4661,653b3dbc34837916b84cb862,137.3150,137.3600,137.3000,137.3400,37581,2023-10-20 15:58:00
4662,653b8570ce6653726d131ba2,137.3150,137.3600,137.3000,137.3400,37581,2023-10-20 15:58:00
4663,653b3dbc34837916b84cb863,137.2700,137.3300,137.2700,137.3150,30809,2023-10-20 15:57:00
4664,653b8570ce6653726d131ba3,137.2700,137.3300,137.2700,137.3150,30809,2023-10-20 15:57:00
4665,653b3dbc34837916b84cb864,137.3350,137.3450,137.2300,137.2800,33145,2023-10-20 15:56:00
4666,653b8570ce6653726d131ba4,137.3350,137.3450,137.2300,137.2800,33145,2023-10-20 15:56:00
4667,653b3dbc34837916b84cb865,137.2300,137.3600,137.2200,137.3400,37095,2023-10-20 15:55:00
4668,653b8570ce6653726d131ba5,137.2300,137.3600,137.2200,137.3400,37095,2023-10-20 15:55:00
4669,653b3dbc34837916b84cb866,137.2800,137.3150,137.2300,137.2300,26272,2023-10-20 15:54:00
4670,653b8570ce6653726d131ba6,137.2800,137.3150,137.2300,137.2300,26272,2023-10-20 15:54:00
4671,653b3dbc34837916b84cb867,137.2800,137.3100,137.2600,137.2700,24138,2023-10-20 15:53:00
4672,653b8570ce6653726d131ba7,137.2800,137.3100,137.2600,137.2700,24138,2023-10-20 15:53:00
4673,653b3dbc34837916b84cb868,137.2500,137.3060,137.2500,137.2800,15828,2023-10-20 15:52:00
4674,653b8570ce6653726d131ba8,137.2500,137.3060,137.2500,137.2800,15828,2023-10-20 15:52:00
4675,653b3dbc34837916b84cb869,137.2100,137.2600,137.2100,137.2400,32614,2023-10-20 15:51:00
4676,653b8570ce6653726d131ba9,137.2100,137.2600,137.2100,137.2400,32614,2023-10-20 15:51:00
4677,653b3dbc34837916b84cb86a,137.2500,137.2900,137.1850,137.2200,42525,2023-10-20 15:50:00
4678,653b8570ce6653726d131baa,137.2500,137.2900,137.1850,137.2200,42525,2023-10-20 15:50:00
4679,653b3dbc34837916b84cb86b,137.2700,137.3000,137.2500,137.2900,15318,2023-10-20 15:49:00
4680,653b8570ce6653726d131bab,137.2700,137.3000,137.2500,137.2900,15318,2023-10-20 15:49:00
4681,653b3dbc34837916b84cb86c,137.2500,137.3050,137.2450,137.2600,13229,2023-10-20 15:48:00
4682,653b8570ce6653726d131bac,137.2500,137.3050,137.2450,137.2600,13229,2023-10-20 15:48:00
4683,653b3dbc34837916b84cb86d,137.2000,137.2500,137.1800,137.2400,15085,2023-10-20 15:47:00
4684,653b8570ce6653726d131bad,137.2000,137.2500,137.1800,137.2400,15085,2023-10-20 15:47:00
4685,653b3dbc34837916b84cb86e,137.2000,137.2500,137.1700,137.2200,18755,2023-10-20 15:46:00
4686,653b8570ce6653726d131bae,137.2000,137.2500,137.1700,137.2200,18755,2023-10-20 15:46:00
4687,653b3dbd34837916b84cb86f,137.2000,137.2100,137.1300,137.1900,21538,2023-10-20 15:45:00
4688,653b8570ce6653726d131baf,137.2000,137.2100,137.1300,137.1900,21538,2023-10-20 15:45:00
4689,653b3dbd34837916b84cb870,137.2600,137.2650,137.2000,137.2100,19675,2023-10-20 15:44:00
4690,653b8570ce6653726d131bb0,137.2600,137.2650,137.2000,137.2100,19675,2023-10-20 15:44:00
4691,653b3dbd34837916b84cb871,137.2590,137.2750,137.2300,137.2500,14912,2023-10-20 15:43:00
4692,653b8570ce6653726d131bb1,137.2590,137.2750,137.2300,137.2500,14912,2023-10-20 15:43:00
4693,653b3dbd34837916b84cb872,137.2897,137.3100,137.2400,137.2500,10903,2023-10-20 15:42:00
4694,653b8570ce6653726d131bb2,137.2897,137.3100,137.2400,137.2500,10903,2023-10-20 15:42:00
4695,653b3dbd34837916b84cb873,137.2600,137.3000,137.2000,137.2800,10250,2023-10-20 15:41:00
4696,653b8570ce6653726d131bb3,137.2600,137.3000,137.2000,137.2800,10250,2023-10-20 15:41:00
4697,653b3dbd34837916b84cb874,137.3800,137.3800,137.2700,137.2700,6967,2023-10-20 15:40:00
4698,653b8570ce6653726d131bb4,137.3800,137.3800,137.2700,137.2700,6967,2023-10-20 15:40:00
4699,653b3dbd34837916b84cb875,137.3900,137.4750,137.3800,137.3900,9622,2023-10-20 15:39:00
4700,653b8570ce6653726d131bb5,137.3900,137.4750,137.3800,137.3900,9622,2023-10-20 15:39:00
4701,653b3dbd34837916b84cb876,137.3300,137.3900,137.2900,137.3900,4914,2023-10-20 15:38:00
4702,653b8570ce6653726d131bb6,137.3300,137.3900,137.2900,137.3900,4914,2023-10-20 15:38:00
4703,653b3dbd34837916b84cb877,137.3300,137.3800,137.3300,137.3400,6201,2023-10-20 15:37:00
4704,653b8570ce6653726d131bb7,137.3300,137.3800,137.3300,137.3400,6201,2023-10-20 15:37:00
4705,653b3dbd34837916b84cb878,137.3500,137.3900,137.3300,137.3300,5689,2023-10-20 15:36:00
4706,653b8570ce6653726d131bb8,137.3500,137.3900,137.3300,137.3300,5689,2023-10-20 15:36:00
4707,653b3dbd34837916b84cb879,137.3500,137.3600,137.3200,137.3500,8110,2023-10-20 15:35:00
4708,653b8570ce6653726d131bb9,137.3500,137.3600,137.3200,137.3500,8110,2023-10-20 15:35:00
4709,653b3dbd34837916b84cb87a,137.3100,137.3600,137.3100,137.3600,5752,2023-10-20 15:34:00
4710,653b8570ce6653726d131bba,137.3100,137.3600,137.3100,137.3600,5752,2023-10-20 15:34:00
4711,653b3dbd34837916b84cb87b,137.3300,137.3554,137.3200,137.3200,7612,2023-10-20 15:33:00
4712,653b8570ce6653726d131bbb,137.3300,137.3554,137.3200,137.3200,7612,2023-10-20 15:33:00
4713,653b3dbd34837916b84cb87c,137.3088,137.3600,137.2720,137.3522,9198,2023-10-20 15:32:00
4714,653b8570ce6653726d131bbc,137.3088,137.3600,137.2720,137.3522,9198,2023-10-20 15:32:00
4715,653b3dbd34837916b84cb87d,137.3200,137.3400,137.2800,137.3100,8785,2023-10-20 15:31:00
4716,653b8570ce6653726d131bbd,137.3200,137.3400,137.2800,137.3100,8785,2023-10-20 15:31:00
4717,653b3dbd34837916b84cb87e,137.3550,137.4000,137.3400,137.3400,9184,2023-10-20 15:30:00
4718,653b8570ce6653726d131bbe,137.3550,137.4000,137.3400,137.3400,9184,2023-10-20 15:30:00
4719,653b3dbd34837916b84cb87f,137.3800,137.3900,137.3300,137.3600,9339,2023-10-20 15:29:00
4720,653b8570ce6653726d131bbf,137.3800,137.3900,137.3300,137.3600,9339,2023-10-20 15:29:00
4721,653b3dbd34837916b84cb880,137.3850,137.3850,137.3600,137.3800,4341,2023-10-20 15:28:00
4722,653b8570ce6653726d131bc0,137.3850,137.3850,137.3600,137.3800,4341,2023-10-20 15:28:00
4723,653b3dbd34837916b84cb881,137.3500,137.3900,137.3200,137.3600,5053,2023-10-20 15:27:00
4724,653b8570ce6653726d131bc1,137.3500,137.3900,137.3200,137.3600,5053,2023-10-20 15:27:00
4725,653b3dbd34837916b84cb882,137.2250,137.3200,137.2250,137.3200,4342,2023-10-20 15:26:00
4726,653b8570ce6653726d131bc2,137.2250,137.3200,137.2250,137.3200,4342,2023-10-20 15:26:00
4727,653b3dbd34837916b84cb883,137.2500,137.2600,137.2100,137.2400,9162,2023-10-20 15:25:00
4728,653b8570ce6653726d131bc3,137.2500,137.2600,137.2100,137.2400,9162,2023-10-20 15:25:00
4729,653b3dbe34837916b84cb884,137.2900,137.3000,137.2500,137.2500,6457,2023-10-20 15:24:00
4730,653b8570ce6653726d131bc4,137.2900,137.3000,137.2500,137.2500,6457,2023-10-20 15:24:00
4731,653b3dbe34837916b84cb885,137.3200,137.3300,137.2800,137.2800,4965,2023-10-20 15:23:00
4732,653b8570ce6653726d131bc5,137.3200,137.3300,137.2800,137.2800,4965,2023-10-20 15:23:00
4733,653b3dbe34837916b84cb886,137.4000,137.4000,137.3111,137.3111,4635,2023-10-20 15:22:00
4734,653b8570ce6653726d131bc6,137.4000,137.4000,137.3111,137.3111,4635,2023-10-20 15:22:00
4735,653b3dbe34837916b84cb887,137.4200,137.4600,137.4000,137.4150,5688,2023-10-20 15:21:00
4736,653b8570ce6653726d131bc7,137.4200,137.4600,137.4000,137.4150,5688,2023-10-20 15:21:00
4737,653b3dbe34837916b84cb888,137.5700,137.5700,137.4300,137.4300,10134,2023-10-20 15:20:00
4738,653b8570ce6653726d131bc8,137.5700,137.5700,137.4300,137.4300,10134,2023-10-20 15:20:00
4739,653b3dbe34837916b84cb889,137.4900,137.6200,137.4900,137.5950,22833,2023-10-20 15:19:00
4740,653b8570ce6653726d131bc9,137.4900,137.6200,137.4900,137.5950,22833,2023-10-20 15:19:00
4741,653b3dbe34837916b84cb88a,137.4900,137.5100,137.4700,137.4800,5559,2023-10-20 15:18:00
4742,653b8570ce6653726d131bca,137.4900,137.5100,137.4700,137.4800,5559,2023-10-20 15:18:00
4743,653b3dbe34837916b84cb88b,137.3600,137.4900,137.3200,137.4900,10412,2023-10-20 15:17:00
4744,653b8570ce6653726d131bcb,137.3600,137.4900,137.3200,137.4900,10412,2023-10-20 15:17:00
4745,653b3dbe34837916b84cb88c,137.3600,137.4200,137.3100,137.3400,10843,2023-10-20 15:16:00
4746,653b8570ce6653726d131bcc,137.3600,137.4200,137.3100,137.3400,10843,2023-10-20 15:16:00
4747,653b3dbe34837916b84cb88d,137.2900,137.3500,137.2500,137.3400,5963,2023-10-20 15:15:00
4748,653b8570ce6653726d131bcd,137.2900,137.3500,137.2500,137.3400,5963,2023-10-20 15:15:00
4749,653b3dbe34837916b84cb88e,137.2300,137.3200,137.2200,137.3100,8845,2023-10-20 15:14:00
4750,653b8570ce6653726d131bce,137.2300,137.3200,137.2200,137.3100,8845,2023-10-20 15:14:00
4751,653b3dbe34837916b84cb88f,137.2000,137.2100,137.1600,137.2000,5151,2023-10-20 15:13:00
4752,653b8570ce6653726d131bcf,137.2000,137.2100,137.1600,137.2000,5151,2023-10-20 15:13:00
4753,653b3dbe34837916b84cb890,137.2400,137.2700,137.2200,137.2200,3701,2023-10-20 15:12:00
4754,653b8570ce6653726d131bd0,137.2400,137.2700,137.2200,137.2200,3701,2023-10-20 15:12:00
4755,653b3dbe34837916b84cb891,137.3100,137.3300,137.2200,137.2200,10965,2023-10-20 15:11:00
4756,653b8570ce6653726d131bd1,137.3100,137.3300,137.2200,137.2200,10965,2023-10-20 15:11:00
4757,653b3dbe34837916b84cb892,137.3400,137.3700,137.3200,137.3200,6872,2023-10-20 15:10:00
4758,653b8570ce6653726d131bd2,137.3400,137.3700,137.3200,137.3200,6872,2023-10-20 15:10:00
4759,653b3dbe34837916b84cb893,137.4000,137.4300,137.3500,137.3500,8348,2023-10-20 15:09:00
4760,653b8570ce6653726d131bd3,137.4000,137.4300,137.3500,137.3500,8348,2023-10-20 15:09:00
4761,653b3dbe34837916b84cb894,137.3900,137.4200,137.3800,137.4000,7464,2023-10-20 15:08:00
4762,653b8570ce6653726d131bd4,137.3900,137.4200,137.3800,137.4000,7464,2023-10-20 15:08:00
4763,653b3dbe34837916b84cb895,137.3800,137.4200,137.3800,137.3900,5524,2023-10-20 15:07:00
4764,653b8570ce6653726d131bd5,137.3800,137.4200,137.3800,137.3900,5524,2023-10-20 15:07:00
4765,653b3dbe34837916b84cb896,137.4200,137.4200,137.3700,137.3900,5435,2023-10-20 15:06:00
4766,653b8570ce6653726d131bd6,137.4200,137.4200,137.3700,137.3900,5435,2023-10-20 15:06:00
4767,653b3dbe34837916b84cb897,137.3600,137.4300,137.3600,137.4300,4056,2023-10-20 15:05:00
4768,653b8570ce6653726d131bd7,137.3600,137.4300,137.3600,137.4300,4056,2023-10-20 15:05:00
4769,653b3dbf34837916b84cb898,137.4600,137.4605,137.3600,137.3600,9320,2023-10-20 15:04:00
4770,653b8570ce6653726d131bd8,137.4600,137.4605,137.3600,137.3600,9320,2023-10-20 15:04:00
4771,653b3dbf34837916b84cb899,137.4350,137.4800,137.4200,137.4500,5251,2023-10-20 15:03:00
4772,653b8570ce6653726d131bd9,137.4350,137.4800,137.4200,137.4500,5251,2023-10-20 15:03:00
4773,653b3dbf34837916b84cb89a,137.4000,137.4600,137.3800,137.4400,4236,2023-10-20 15:02:00
4774,653b8570ce6653726d131bda,137.4000,137.4600,137.3800,137.4400,4236,2023-10-20 15:02:00
4775,653b3dbf34837916b84cb89b,137.3400,137.3900,137.3400,137.3900,4105,2023-10-20 15:01:00
4776,653b8570ce6653726d131bdb,137.3400,137.3900,137.3400,137.3900,4105,2023-10-20 15:01:00
4777,653b3dbf34837916b84cb89c,137.3200,137.3300,137.3000,137.3200,6929,2023-10-20 15:00:00
4778,653b8570ce6653726d131bdc,137.3200,137.3300,137.3000,137.3200,6929,2023-10-20 15:00:00
4779,653b3dbf34837916b84cb89d,137.3800,137.3800,137.3200,137.3259,4491,2023-10-20 14:59:00
4780,653b8570ce6653726d131bdd,137.3800,137.3800,137.3200,137.3259,4491,2023-10-20 14:59:00
4781,653b3dbf34837916b84cb89e,137.3700,137.3800,137.2900,137.3760,9364,2023-10-20 14:58:00
4782,653b8570ce6653726d131bde,137.3700,137.3800,137.2900,137.3760,9364,2023-10-20 14:58:00
4783,653b3dbf34837916b84cb89f,137.4400,137.4400,137.3600,137.3800,4700,2023-10-20 14:57:00
4784,653b8570ce6653726d131bdf,137.4400,137.4400,137.3600,137.3800,4700,2023-10-20 14:57:00
4785,653b3dbf34837916b84cb8a0,137.4300,137.4900,137.4300,137.4600,4515,2023-10-20 14:56:00
4786,653b8570ce6653726d131be0,137.4300,137.4900,137.4300,137.4600,4515,2023-10-20 14:56:00
4787,653b3dbf34837916b84cb8a1,137.3700,137.4700,137.3700,137.4400,5415,2023-10-20 14:55:00
4788,653b8570ce6653726d131be1,137.3700,137.4700,137.3700,137.4400,5415,2023-10-20 14:55:00
4789,653b3dbf34837916b84cb8a2,137.4200,137.4200,137.3500,137.3500,5655,2023-10-20 14:54:00
4790,653b8570ce6653726d131be2,137.4200,137.4200,137.3500,137.3500,5655,2023-10-20 14:54:00
4791,653b3dbf34837916b84cb8a3,137.4200,137.4350,137.3900,137.4150,5613,2023-10-20 14:53:00
4792,653b8570ce6653726d131be3,137.4200,137.4350,137.3900,137.4150,5613,2023-10-20 14:53:00
4793,653b3dbf34837916b84cb8a4,137.3800,137.4200,137.3800,137.4100,6812,2023-10-20 14:52:00
4794,653b8570ce6653726d131be4,137.3800,137.4200,137.3800,137.4100,6812,2023-10-20 14:52:00
4795,653b3dbf34837916b84cb8a5,137.3700,137.3800,137.3400,137.3700,6248,2023-10-20 14:51:00
4796,653b8570ce6653726d131be5,137.3700,137.3800,137.3400,137.3700,6248,2023-10-20 14:51:00
4797,653b3dbf34837916b84cb8a6,137.3800,137.3800,137.3400,137.3400,6260,2023-10-20 14:50:00
4798,653b8570ce6653726d131be6,137.3800,137.3800,137.3400,137.3400,6260,2023-10-20 14:50:00
4799,653b3dbf34837916b84cb8a7,137.4400,137.4400,137.3900,137.3900,3943,2023-10-20 14:49:00
4800,653b8570ce6653726d131be7,137.4400,137.4400,137.3900,137.3900,3943,2023-10-20 14:49:00
4801,653b3dbf34837916b84cb8a8,137.4300,137.4600,137.4000,137.4200,7198,2023-10-20 14:48:00
4802,653b8570ce6653726d131be8,137.4300,137.4600,137.4000,137.4200,7198,2023-10-20 14:48:00
4803,653b3dbf34837916b84cb8a9,137.4800,137.4950,137.4000,137.4100,30722,2023-10-20 14:47:00
4804,653b8570ce6653726d131be9,137.4800,137.4950,137.4000,137.4100,30722,2023-10-20 14:47:00
4805,653b3dbf34837916b84cb8aa,137.5700,137.5735,137.4700,137.4700,4112,2023-10-20 14:46:00
4806,653b8570ce6653726d131bea,137.5700,137.5735,137.4700,137.4700,4112,2023-10-20 14:46:00
4807,653b3dbf34837916b84cb8ab,137.4900,137.5883,137.4900,137.5883,5787,2023-10-20 14:45:00
4808,653b8570ce6653726d131beb,137.4900,137.5883,137.4900,137.5883,5787,2023-10-20 14:45:00
4809,653b3dbf34837916b84cb8ac,137.4300,137.4900,137.4300,137.4900,3410,2023-10-20 14:44:00
4810,653b8570ce6653726d131bec,137.4300,137.4900,137.4300,137.4900,3410,2023-10-20 14:44:00
4811,653b3dc034837916b84cb8ad,137.3800,137.4294,137.3800,137.4294,2419,2023-10-20 14:43:00
4812,653b8570ce6653726d131bed,137.3800,137.4294,137.3800,137.4294,2419,2023-10-20 14:43:00
4813,653b3dc034837916b84cb8ae,137.4400,137.4500,137.3800,137.3800,4270,2023-10-20 14:42:00
4814,653b8570ce6653726d131bee,137.4400,137.4500,137.3800,137.3800,4270,2023-10-20 14:42:00
4815,653b3dc034837916b84cb8af,137.4500,137.4500,137.4200,137.4400,2445,2023-10-20 14:41:00
4816,653b8570ce6653726d131bef,137.4500,137.4500,137.4200,137.4400,2445,2023-10-20 14:41:00
4817,653b3dc034837916b84cb8b0,137.4750,137.5100,137.4100,137.4200,7807,2023-10-20 14:40:00
4818,653b8570ce6653726d131bf0,137.4750,137.5100,137.4100,137.4200,7807,2023-10-20 14:40:00
4819,653b3dc034837916b84cb8b1,137.5050,137.5100,137.4600,137.4800,5661,2023-10-20 14:39:00
4820,653b8570ce6653726d131bf1,137.5050,137.5100,137.4600,137.4800,5661,2023-10-20 14:39:00
4821,653b3dc034837916b84cb8b2,137.4800,137.5200,137.4700,137.5000,8382,2023-10-20 14:38:00
4822,653b8570ce6653726d131bf2,137.4800,137.5200,137.4700,137.5000,8382,2023-10-20 14:38:00
4823,653b3dc034837916b84cb8b3,137.4950,137.4950,137.4400,137.4725,8512,2023-10-20 14:37:00
4824,653b8570ce6653726d131bf3,137.4950,137.4950,137.4400,137.4725,8512,2023-10-20 14:37:00
4825,653b3dc034837916b84cb8b4,137.4500,137.5200,137.4400,137.4900,5219,2023-10-20 14:36:00
4826,653b8570ce6653726d131bf4,137.4500,137.5200,137.4400,137.4900,5219,2023-10-20 14:36:00
4827,653b3dc034837916b84cb8b5,137.3250,137.4400,137.3050,137.4400,11899,2023-10-20 14:35:00
4828,653b8570ce6653726d131bf5,137.3250,137.4400,137.3050,137.4400,11899,2023-10-20 14:35:00
4829,653b3dc034837916b84cb8b6,137.2000,137.3499,137.2000,137.3100,5866,2023-10-20 14:34:00
4830,653b8570ce6653726d131bf6,137.2000,137.3499,137.2000,137.3100,5866,2023-10-20 14:34:00
4831,653b3dc034837916b84cb8b7,137.1800,137.2000,137.1800,137.1900,4979,2023-10-20 14:33:00
4832,653b8570ce6653726d131bf7,137.1800,137.2000,137.1800,137.1900,4979,2023-10-20 14:33:00
4833,653b3dc034837916b84cb8b8,137.1400,137.1700,137.1200,137.1700,6831,2023-10-20 14:32:00
4834,653b8570ce6653726d131bf8,137.1400,137.1700,137.1200,137.1700,6831,2023-10-20 14:32:00
4835,653b3dc034837916b84cb8b9,137.1450,137.1700,137.1450,137.1600,4353,2023-10-20 14:31:00
4836,653b8570ce6653726d131bf9,137.1450,137.1700,137.1450,137.1600,4353,2023-10-20 14:31:00
4837,653b3dc034837916b84cb8ba,137.1900,137.1900,137.1200,137.1400,5197,2023-10-20 14:30:00
4838,653b8570ce6653726d131bfa,137.1900,137.1900,137.1200,137.1400,5197,2023-10-20 14:30:00
4839,653b3dc034837916b84cb8bb,137.2000,137.2200,137.1700,137.1950,4361,2023-10-20 14:29:00
4840,653b8570ce6653726d131bfb,137.2000,137.2200,137.1700,137.1950,4361,2023-10-20 14:29:00
4841,653b3dc034837916b84cb8bc,137.1800,137.2400,137.1700,137.1950,7584,2023-10-20 14:28:00
4842,653b8570ce6653726d131bfc,137.1800,137.2400,137.1700,137.1950,7584,2023-10-20 14:28:00
4843,653b3dc034837916b84cb8bd,137.2100,137.2400,137.1600,137.1700,7620,2023-10-20 14:27:00
4844,653b8570ce6653726d131bfd,137.2100,137.2400,137.1600,137.1700,7620,2023-10-20 14:27:00
4845,653b3dc034837916b84cb8be,137.1950,137.2340,137.1950,137.2200,4935,2023-10-20 14:26:00
4846,653b8570ce6653726d131bfe,137.1950,137.2340,137.1950,137.2200,4935,2023-10-20 14:26:00
4847,653b3dc034837916b84cb8bf,137.2300,137.2300,137.1800,137.2000,6880,2023-10-20 14:25:00
4848,653b8570ce6653726d131bff,137.2300,137.2300,137.1800,137.2000,6880,2023-10-20 14:25:00
4849,653b3dc034837916b84cb8c0,137.2800,137.2800,137.2300,137.2300,38656,2023-10-20 14:24:00
4850,653b8570ce6653726d131c00,137.2800,137.2800,137.2300,137.2300,38656,2023-10-20 14:24:00
4851,653b3dc034837916b84cb8c1,137.2594,137.3000,137.2594,137.2700,4104,2023-10-20 14:23:00
4852,653b8570ce6653726d131c01,137.2594,137.3000,137.2594,137.2700,4104,2023-10-20 14:23:00
4853,653b3dc134837916b84cb8c2,137.2900,137.2900,137.2500,137.2500,6055,2023-10-20 14:22:00
4854,653b8570ce6653726d131c02,137.2900,137.2900,137.2500,137.2500,6055,2023-10-20 14:22:00
4855,653b3dc134837916b84cb8c3,137.2700,137.3050,137.2600,137.2800,14149,2023-10-20 14:21:00
4856,653b8570ce6653726d131c03,137.2700,137.3050,137.2600,137.2800,14149,2023-10-20 14:21:00
4857,653b3dc134837916b84cb8c4,137.2700,137.3100,137.2600,137.2800,11478,2023-10-20 14:20:00
4858,653b8570ce6653726d131c04,137.2700,137.3100,137.2600,137.2800,11478,2023-10-20 14:20:00
4859,653b3dc134837916b84cb8c5,137.3100,137.3500,137.2500,137.2700,29212,2023-10-20 14:19:00
4860,653b8570ce6653726d131c05,137.3100,137.3500,137.2500,137.2700,29212,2023-10-20 14:19:00
4861,653b3dc134837916b84cb8c6,137.3200,137.3200,137.2500,137.3100,7625,2023-10-20 14:18:00
4862,653b8570ce6653726d131c06,137.3200,137.3200,137.2500,137.3100,7625,2023-10-20 14:18:00
4863,653b3dc134837916b84cb8c7,137.3600,137.3600,137.2900,137.3300,12310,2023-10-20 14:17:00
4864,653b8570ce6653726d131c07,137.3600,137.3600,137.2900,137.3300,12310,2023-10-20 14:17:00
4865,653b3dc134837916b84cb8c8,137.4100,137.4100,137.3500,137.3500,12257,2023-10-20 14:16:00
4866,653b8570ce6653726d131c08,137.4100,137.4100,137.3500,137.3500,12257,2023-10-20 14:16:00
4867,653b3dc134837916b84cb8c9,137.4300,137.4600,137.4100,137.4150,7203,2023-10-20 14:15:00
4868,653b8570ce6653726d131c09,137.4300,137.4600,137.4100,137.4150,7203,2023-10-20 14:15:00
4869,653b3dc134837916b84cb8ca,137.4700,137.4700,137.4300,137.4600,4800,2023-10-20 14:14:00
4870,653b8570ce6653726d131c0a,137.4700,137.4700,137.4300,137.4600,4800,2023-10-20 14:14:00
4871,653b3dc134837916b84cb8cb,137.4900,137.5000,137.4500,137.4600,3841,2023-10-20 14:13:00
4872,653b8570ce6653726d131c0b,137.4900,137.5000,137.4500,137.4600,3841,2023-10-20 14:13:00
4873,653b3dc134837916b84cb8cc,137.4999,137.5200,137.4700,137.4861,6114,2023-10-20 14:12:00
4874,653b8570ce6653726d131c0c,137.4999,137.5200,137.4700,137.4861,6114,2023-10-20 14:12:00
4875,653b3dc134837916b84cb8cd,137.5400,137.5600,137.4900,137.4900,8704,2023-10-20 14:11:00
4876,653b8570ce6653726d131c0d,137.5400,137.5600,137.4900,137.4900,8704,2023-10-20 14:11:00
4877,653b3dc134837916b84cb8ce,137.6600,137.6600,137.5500,137.5700,6428,2023-10-20 14:10:00
4878,653b8570ce6653726d131c0e,137.6600,137.6600,137.5500,137.5700,6428,2023-10-20 14:10:00
4879,653b3dc134837916b84cb8cf,137.7400,137.7400,137.6600,137.6700,5178,2023-10-20 14:09:00
4880,653b8570ce6653726d131c0f,137.7400,137.7400,137.6600,137.6700,5178,2023-10-20 14:09:00
4881,653b3dc134837916b84cb8d0,137.7000,137.7300,137.7000,137.7200,5188,2023-10-20 14:08:00
4882,653b8570ce6653726d131c10,137.7000,137.7300,137.7000,137.7200,5188,2023-10-20 14:08:00
4883,653b3dc134837916b84cb8d1,137.5762,137.6999,137.5700,137.6999,5592,2023-10-20 14:07:00
4884,653b8570ce6653726d131c11,137.5762,137.6999,137.5700,137.6999,5592,2023-10-20 14:07:00
4885,653b3dc134837916b84cb8d2,137.6100,137.6200,137.5600,137.5600,6071,2023-10-20 14:06:00
4886,653b8570ce6653726d131c12,137.6100,137.6200,137.5600,137.5600,6071,2023-10-20 14:06:00
4887,653b3dc134837916b84cb8d3,137.6850,137.7000,137.6200,137.6200,3467,2023-10-20 14:05:00
4888,653b8570ce6653726d131c13,137.6850,137.7000,137.6200,137.6200,3467,2023-10-20 14:05:00
4889,653b3dc134837916b84cb8d4,137.7300,137.7350,137.6900,137.6900,6662,2023-10-20 14:04:00
4890,653b8570ce6653726d131c14,137.7300,137.7350,137.6900,137.6900,6662,2023-10-20 14:04:00
4891,653b3dc234837916b84cb8d5,137.7500,137.8000,137.7300,137.7300,5160,2023-10-20 14:03:00
4892,653b8570ce6653726d131c15,137.7500,137.8000,137.7300,137.7300,5160,2023-10-20 14:03:00
4893,653b3dc234837916b84cb8d6,137.7700,137.8000,137.7600,137.7600,6463,2023-10-20 14:02:00
4894,653b8570ce6653726d131c16,137.7700,137.8000,137.7600,137.7600,6463,2023-10-20 14:02:00
4895,653b3dc234837916b84cb8d7,137.8300,137.8300,137.7600,137.7600,6868,2023-10-20 14:01:00
4896,653b8570ce6653726d131c17,137.8300,137.8300,137.7600,137.7600,6868,2023-10-20 14:01:00
4897,653b3dc234837916b84cb8d8,137.8200,137.8350,137.7800,137.8100,7265,2023-10-20 14:00:00
4898,653b8570ce6653726d131c18,137.8200,137.8350,137.7800,137.8100,7265,2023-10-20 14:00:00
4899,653b3dc234837916b84cb8d9,137.6900,137.8200,137.6800,137.8100,16387,2023-10-20 13:59:00
4900,653b8570ce6653726d131c19,137.6900,137.8200,137.6800,137.8100,16387,2023-10-20 13:59:00
4901,653b3dc234837916b84cb8da,137.7000,137.7200,137.6750,137.6900,7792,2023-10-20 13:58:00
4902,653b8570ce6653726d131c1a,137.7000,137.7200,137.6750,137.6900,7792,2023-10-20 13:58:00
4903,653b3dc234837916b84cb8db,137.6700,137.7199,137.6700,137.6900,12714,2023-10-20 13:57:00
4904,653b8570ce6653726d131c1b,137.6700,137.7199,137.6700,137.6900,12714,2023-10-20 13:57:00
